Aika[s]	Askeleet	Voimamittaus[V/V]	Siirtymä[mm]	Sellipaine-mitattu[kPa]	Huokosvedenpaine[kPa]	Vaaka[g]	Voimamittaus[kg]	Nousunopeus[mm/min]	Kompensoitu siirtymä[mm]	Suhteellinen kokoonpuristuma[%]	Suhteellinen tilavuuden muutos[%]	Maksimileikkausjännitys[kPa]
593016,876237	50155,000000	-0,000002	16,164557	90,876942	8,646179	15,990000	0,099481	-2,000000	16,114797	14,680511	0,077270	0,024030
593026,876575	49227,000000	-0,000002	15,859591	90,906456	8,866973	15,990000	0,095837	-2,000000	15,816630	14,408882	0,077270	0,023225
593036,876480	48301,000000	-0,000002	15,555686	90,893175	9,097861	15,990000	0,089045	-2,000000	15,519107	14,137840	0,077270	0,021647
593046,876209	47376,000000	-0,000002	15,253226	90,882712	9,280571	15,990000	0,099811	-2,000000	15,221904	13,867089	0,077270	0,024341
593056,875980	46450,000000	-0,000002	14,950623	90,910258	9,480968	15,990000	0,101424	-2,000000	14,924380	13,596046	0,077270	0,024813
593066,875900	45524,000000	-0,000002	14,647810	90,884067	9,637196	15,990000	0,090927	-2,000000	14,626857	13,325004	0,077270	0,022315
593076,876078	44598,000000	-0,000001	14,346357	90,831547	9,819265	15,990000	0,069486	-2,000000	14,329334	13,053962	0,077270	0,017106
593086,876485	43672,000000	-0,000001	14,046199	90,869691	9,956577	15,990000	0,075821	-2,000000	14,031810	12,782919	0,077270	0,018723
593096,876597	42746,000000	-0,000001	13,745611	90,840919	10,122239	15,990000	0,067133	-2,000000	13,734286	12,511876	0,077270	0,016629
593106,876739	41820,000000	0,000011	13,445850	90,844541	10,249971	15,990000	-0,573902	-2,000000	13,436795	12,240862	0,077270	-0,142597
593116,876781	40892,000000	-0,000002	13,146831	90,869310	10,371130	15,990000	0,107241	-2,000000	13,138594	11,969203	0,077270	0,026728
593126,876545	39965,000000	-0,000002	12,850157	90,920573	10,475398	15,980000	0,102381	-2,000000	12,840749	11,697868	0,077222	0,025592
593136,875877	39039,000000	-0,000001	12,551994	90,890733	10,612921	15,980000	0,071350	-2,000000	12,543227	11,426826	0,077222	0,017889
593146,876437	38111,000000	-0,000002	12,254588	90,917601	10,663729	15,990000	0,079694	-2,000000	12,245060	11,155198	0,077270	0,020043
593156,876593	37181,000000	-0,000001	11,954492	90,926478	10,805365	15,990000	0,063361	-2,000000	11,946252	10,882985	0,077270	0,015983
593166,875932	36254,000000	-0,000001	11,656195	90,886569	10,861710	15,990000	0,064466	-2,000000	11,648407	10,611649	0,077270	0,016311
593176,876358	35328,000000	-0,000002	11,356969	90,902038	10,941613	15,980000	0,107251	-2,000000	11,350881	10,340604	0,077222	0,027216
593186,876117	34400,000000	-0,000002	11,056244	90,911680	11,006521	15,980000	0,098994	-2,000000	11,052715	10,068976	0,077222	0,025196
593196,876097	33472,000000	-0,000001	10,755916	90,888514	11,068148	15,980000	0,074600	-2,000000	10,754550	9,797349	0,077222	0,019044
593206,875921	32543,000000	-0,000001	10,454965	90,925500	11,117652	15,980000	0,073132	-2,000000	10,456062	9,525428	0,077222	0,018726
593216,876288	31615,000000	-0,000001	10,153672	90,879355	11,202178	15,980000	0,058635	-2,000000	10,157897	9,253800	0,077222	0,015058
593226,876308	30686,000000	-0,000001	9,851004	90,914271	11,258212	15,980000	0,059905	-2,000000	9,859409	8,981879	0,077222	0,015431
593236,876306	29759,000000	-0,000002	9,547793	90,904569	11,298889	15,980000	0,096326	-2,000000	9,561562	8,710542	0,077222	0,024886
593246,876622	28831,000000	-0,000002	9,244389	90,929169	11,371173	15,980000	0,096843	-2,000000	9,263395	8,438914	0,077222	0,025094
593256,876843	27903,000000	-0,000002	8,941422	90,910647	11,391648	15,990000	0,083704	-2,000000	8,965230	8,167286	0,077270	0,021755
593266,876401	26975,000000	-0,000001	8,638931	90,900029	11,460175	15,990000	0,066568	-2,000000	8,667064	7,895658	0,077270	0,017352
593276,876343	26047,000000	-0,000001	8,338846	90,912564	11,489589	15,990000	0,069749	-2,000000	8,368898	7,624030	0,077270	0,018235
593286,876709	25120,000000	-0,000001	8,037066	90,888764	11,511281	15,990000	0,067329	-2,000000	8,071053	7,352694	0,077270	0,017654
593296,876789	24191,000000	-0,000002	7,735090	90,885238	11,572757	15,990000	0,076762	-2,000000	7,772564	7,080773	0,077270	0,020186
593306,876339	23265,000000	-0,000002	7,434094	90,890542	11,591208	15,990000	0,086059	-2,000000	7,475040	6,809730	0,077270	0,022696
593316,876560	22336,000000	-0,000002	7,136404	90,891272	11,587788	15,990000	0,086067	-2,000000	7,176552	6,537809	0,077270	0,022763
593326,876611	21407,000000	-0,000001	6,838997	90,868206	11,616549	15,990000	0,062175	-2,000000	6,878066	6,265889	0,077270	0,016491
593336,876523	20478,000000	-0,000001	6,541146	90,888724	11,662700	15,990000	0,063771	-2,000000	6,579578	5,993968	0,077270	0,016963
593346,876040	19549,000000	-0,000001	6,244205	90,893123	11,681518	15,990000	0,053412	-2,000000	6,281091	5,722047	0,077270	0,014248
593356,876516	18621,000000	-0,000001	5,945904	90,861746	11,696136	15,990000	0,062551	-2,000000	5,982924	5,450418	0,077270	0,016733
593366,876427	17691,000000	-0,000002	5,648843	90,884287	11,751425	15,990000	0,081827	-2,000000	5,684114	5,178204	0,077270	0,021951
593376,876751	16762,000000	-0,000002	5,350920	90,864915	11,733777	15,990000	0,079891	-2,000000	5,385627	4,906283	0,077270	0,021492
593386,875907	15834,000000	-0,000001	5,054356	90,860499	11,773309	15,980000	0,058017	-2,000000	5,087461	4,634655	0,077222	0,015650
593396,876002	14905,000000	-0,000001	4,757429	90,884562	11,790085	15,980000	0,061480	-2,000000	4,788973	4,362734	0,077222	0,016631
593406,876019	13975,000000	-0,000001	4,460393	90,840818	11,810159	15,980000	0,064087	-2,000000	4,490164	4,090520	0,077222	0,017384
593416,876710	13045,000000	-0,000001	4,162109	90,869805	11,826911	15,980000	0,070396	-2,000000	4,191355	3,818306	0,077222	0,019148
593426,875900	12117,000000	-0,000002	3,863269	90,863937	11,803641	15,990000	0,090874	-2,000000	3,893188	3,546677	0,077270	0,024789
593436,875876	11189,000000	-0,000002	3,563271	90,840349	11,874264	15,990000	0,084715	-2,000000	3,595021	3,275049	0,077270	0,023173
593446,876566	10260,000000	-0,000002	3,263991	90,860761	11,879229	15,990000	0,077184	-2,000000	3,296534	3,003128	0,077270	0,021172
593460,576191	8983,000000	-0,000001	2,852934	90,854180	11,875641	9,000000	0,073439	-2,000000	2,886234	2,629347	0,043492	0,019518
593478,076556	7355,000000	-0,000002	2,318018	90,849580	11,908157	9,000000	0,083396	-2,000000	2,363157	2,152826	0,043492	0,022274
593488,076368	6433,000000	-0,000002	2,016708	90,872169	11,914436	9,000000	0,082940	-2,000000	2,066919	1,882954	0,043492	0,022213
593498,076700	5510,000000	-0,000002	1,717706	90,836071	11,915455	9,000000	0,078755	-2,000000	1,770359	1,612790	0,043492	0,021150
593508,076200	4587,000000	-0,000001	1,417133	90,880023	11,922602	99,000000	0,069615	-2,000000	1,473800	1,342625	0,478409	0,033920
593518,076760	3665,000000	-0,000001	1,117759	90,849126	11,968854	9,000000	0,066262	-2,000000	1,177561	1,072753	0,043492	0,017892
593528,076283	2741,000000	-0,000001	0,818040	90,842892	11,938340	99,000000	0,060204	-2,000000	0,880680	0,802296	0,478409	0,029492
593538,075822	1819,000000	-0,000002	0,516811	90,840788	11,956391	9,000000	0,082038	-2,000000	0,584441	0,532423	0,043492	0,022272
593548,076781	895,000000	-0,000002	0,214048	90,817980	11,977450	99,000000	0,079571	-2,000000	0,287560	0,261965	0,478409	0,039189
